customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,adjusted_monthly,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
9861-PDSZP,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.05,$470.20,No,FALSE,23,2019-10-08,$20.44,$20.44,Month-to-Month,One Line,No Internet Service,phone_only
0386-CWRGM,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$55.30,"$1,284.20",No,FALSE,23,2019-10-08,$55.83,$55.83,Month-to-Month,One Line,DSL,phone_and_internet
0795-LAFGP,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Electronic check,$78.40,"$1,832.40",No,FALSE,23,2019-10-08,$79.67,$79.67,1 Year,Two or More Lines,DSL,phone_and_internet
1032-MAELW,Female,TRUE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$54.75,"$1,266.35",No,FALSE,23,2019-10-08,$55.06,$55.06,1 Year,One Line,DSL,phone_and_internet
1670-SVOWZ,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$69.50,"$1,652.10",No,FALSE,23,2019-10-08,$71.83,$71.83,Month-to-Month,Two or More Lines,DSL,phone_and_internet
2141-RRYGO,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Mailed check,$61.15,"$1,422.05",Yes,TRUE,23,2019-10-08,$61.83,$61.83,Month-to-Month,One Line,DSL,phone_and_internet
3096-YXENJ,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$54.30,"$1,296.80",No,FALSE,23,2019-10-08,$56.38,$56.38,Month-to-Month,One Line,DSL,phone_and_internet
3283-WCWXT,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Mailed check,$34.60,$813.45,No,FALSE,23,2019-10-08,$35.37,$35.37,2 Year,No Phone Service,DSL,internet_only
4257-GAESD,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$81.00,"$1,923.85",No,FALSE,23,2019-10-08,$83.65,$83.65,Month-to-Month,Two or More Lines,DSL,phone_and_internet
4486-EFAEB,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Mailed check,$59.70,"$1,414.20",No,FALSE,23,2019-10-08,$61.49,$61.49,2 Year,Two or More Lines,DSL,phone_and_internet
5982-PSMKW,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,1,Electronic check,$57.60,"$1,367.75",No,FALSE,23,2019-10-08,$59.47,$59.47,1 Year,No Phone Service,DSL,internet_only
6115-ZTBFQ,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,2,Mailed check,$35.75,$830.80,No,FALSE,23,2019-10-08,$36.12,$36.12,2 Year,No Phone Service,DSL,internet_only
6418-PIQSP,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$78.60,"$1,846.65",No,FALSE,23,2019-10-08,$80.29,$80.29,2 Year,Two or More Lines,DSL,phone_and_internet
6834-NXDCA,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Mailed check,$84.80,"$1,990.50",No,FALSE,23,2019-10-08,$86.54,$86.54,1 Year,Two or More Lines,DSL,phone_and_internet
6859-RKMZJ,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,2,Mailed check,$52.50,"$1,208.15",No,FALSE,23,2019-10-08,$52.53,$52.53,2 Year,No Phone Service,DSL,internet_only
8194-PEEBY,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Electronic check,$60.35,"$1,404.65",No,FALSE,23,2019-10-08,$61.07,$61.07,Month-to-Month,Two or More Lines,DSL,phone_and_internet
8317-BVKSO,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,1,Bank transfer (automatic),$40.65,$947.40,No,FALSE,23,2019-10-08,$41.19,$41.19,1 Year,No Phone Service,DSL,internet_only
9138-EFSMO,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$55.15,"$1,319.85",No,FALSE,23,2019-10-08,$57.38,$57.38,Month-to-Month,One Line,DSL,phone_and_internet
9314-IJWSQ,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Mailed check,$66.25,"$1,533.80",No,FALSE,23,2019-10-08,$66.69,$66.69,1 Year,One Line,DSL,phone_and_internet
9489-JMTTN,Male,FALSE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$40.65,$970.55,No,FALSE,23,2019-10-08,$42.20,$42.20,1 Year,No Phone Service,DSL,internet_only
0314-TKOSI,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$99.85,"$2,331.30",Yes,TRUE,23,2019-10-08,$81.36,$101.36,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0531-ZZJWQ,Male,FALSE,1,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$79.85,"$1,857.75",No,FALSE,23,2019-10-08,$60.77,$80.77,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
7820-ZYGNY,Female,TRUE,1,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,2,Electronic check,$96.55,"$2,263.45",No,FALSE,23,2019-10-08,$78.41,$98.41,2 Year,One Line,Fiber Optic,phone_and_internet
0347-UBKUZ,Female,TRUE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.05,$471.70,No,FALSE,23,2019-10-08,$20.51,$20.51,Month-to-Month,One Line,No Internet Service,phone_only
1427-VERSM,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$19.05,$454.05,No,FALSE,23,2019-10-08,$19.74,$19.74,Month-to-Month,One Line,No Internet Service,phone_only
3066-RRJIO,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$20.40,$478.75,No,FALSE,23,2019-10-08,$20.82,$20.82,2 Year,One Line,No Internet Service,phone_only
3890-RTCMS,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Mailed check,$24.70,$571.75,No,FALSE,23,2019-10-08,$24.86,$24.86,2 Year,Two or More Lines,No Internet Service,phone_only
8063-RJYNF,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$21.10,$490.65,No,FALSE,23,2019-10-08,$21.33,$21.33,2 Year,One Line,No Internet Service,phone_only
9798-DRYDS,Male,FALSE,0,No,Yes,2,1,TRUE,0,FALSE,FALSE,1,Mailed check,$19.80,$465.45,No,FALSE,23,2019-10-08,$20.24,$20.24,1 Year,One Line,No Internet Service,phone_only
2770-NSVDG,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Bank transfer (automatic),$39.10,$971.30,Yes,TRUE,24,2019-09-08,$40.47,$40.47,Month-to-Month,No Phone Service,DSL,internet_only
2796-UUZZO,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$54.95,"$1,348.50",No,FALSE,24,2019-09-08,$56.19,$56.19,Month-to-Month,One Line,DSL,phone_and_internet
2806-MLNTI,Male,FALSE,0,No,No,0,0,FALSE,1,TRUE,FALSE,1,Credit card (automatic),$54.55,"$1,362.85",No,FALSE,24,2019-09-08,$56.79,$56.79,1 Year,No Phone Service,DSL,internet_only
2834-JRTUA,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$49.70,"$1,218.25",No,FALSE,24,2019-09-08,$50.76,$50.76,Month-to-Month,One Line,DSL,phone_and_internet
3211-ILJTT,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$51.10,"$1,269.60",No,FALSE,24,2019-09-08,$52.90,$52.90,Month-to-Month,One Line,DSL,phone_and_internet
3943-KDREE,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$49.55,"$1,210.40",Yes,TRUE,24,2019-09-08,$50.43,$50.43,Month-to-Month,One Line,DSL,phone_and_internet
3995-WFCSM,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$81.75,"$2,028.80",No,FALSE,24,2019-09-08,$84.53,$84.53,Month-to-Month,Two or More Lines,DSL,phone_and_internet
4092-OFQZS,Male,FALSE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,0,Mailed check,$53.60,"$1,315.35",No,FALSE,24,2019-09-08,$54.81,$54.81,Month-to-Month,One Line,DSL,phone_and_internet
4737-AQCPU,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Mailed check,$79.00,"$1,902.00",No,FALSE,24,2019-09-08,$79.25,$79.25,Month-to-Month,One Line,DSL,phone_and_internet
5084-OOVCJ,Female,TRUE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$56.35,"$1,381.20",No,FALSE,24,2019-09-08,$57.55,$57.55,Month-to-Month,One Line,DSL,phone_and_internet
5820-PTRYM,Female,TRUE,0,Yes,No,1,1,TRUE,1,TRUE,TRUE,1,Bank transfer (automatic),$68.75,"$1,689.45",No,FALSE,24,2019-09-08,$70.39,$70.39,1 Year,One Line,DSL,phone_and_internet
8065-QBYTO,Male,FALSE,1,Yes,No,1,0,FALSE,1,TRUE,FALSE,0,Mailed check,$34.25,$828.20,No,FALSE,24,2019-09-08,$34.51,$34.51,Month-to-Month,No Phone Service,DSL,internet_only
9135-HSWOC,Female,TRUE,0,Yes,No,1,0,FALSE,1,TRUE,FALSE,1,Bank transfer (automatic),$47.85,"$1,190.50",No,FALSE,24,2019-09-08,$49.60,$49.60,1 Year,No Phone Service,DSL,internet_only
9822-WMWVG,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$51.15,"$1,275.70",No,FALSE,24,2019-09-08,$53.15,$53.15,Month-to-Month,One Line,DSL,phone_and_internet
0137-OCGAB,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$94.70,"$2,362.10",Yes,TRUE,24,2019-09-08,$78.42,$98.42,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0440-MOGPM,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$99.65,"$2,404.85",No,FALSE,24,2019-09-08,$80.20,$100.20,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0623-EJQEG,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$90.05,"$2,169.80",Yes,TRUE,24,2019-09-08,$70.41,$90.41,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0862-PRCBS,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$85.70,"$2,067.00",No,FALSE,24,2019-09-08,$66.13,$86.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
1302-UHBDD,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$89.55,"$2,187.15",No,FALSE,24,2019-09-08,$71.13,$91.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2027-CWDNU,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$102.95,"$2,496.70",Yes,TRUE,24,2019-09-08,$84.03,$104.03,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2107-FBPTK,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.95,"$1,767.35",Yes,TRUE,24,2019-09-08,$53.64,$73.64,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2195-VVRJF,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Mailed check,$79.65,"$1,928.70",No,FALSE,24,2019-09-08,$60.36,$80.36,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2362-IBOOY,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$93.00,"$2,248.05",No,FALSE,24,2019-09-08,$73.67,$93.67,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2957-JIRMN,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$85.95,"$2,107.15",No,FALSE,24,2019-09-08,$67.80,$87.80,Month-to-Month,One Line,Fiber Optic,phone_and_internet
3190-XFANI,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$84.60,"$2,088.05",No,FALSE,24,2019-09-08,$67.00,$87.00,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3503-TYDAY,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$70.00,"$1,732.60",No,FALSE,24,2019-09-08,$52.19,$72.19,Month-to-Month,One Line,Fiber Optic,phone_and_internet
3729-OWRVL,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$84.85,"$2,048.80",No,FALSE,24,2019-09-08,$65.37,$85.37,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3933-DQPWX,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$74.95,"$1,834.95",Yes,TRUE,24,2019-09-08,$56.46,$76.46,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4522-XRWWI,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$88.40,"$2,191.15",No,FALSE,24,2019-09-08,$71.30,$91.30,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4587-NUKOX,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$101.25,"$2,440.15",Yes,TRUE,24,2019-09-08,$81.67,$101.67,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4819-HJPIW,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$84.80,"$2,043.45",Yes,TRUE,24,2019-09-08,$65.14,$85.14,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4860-YZGZM,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$90.35,"$2,238.50",Yes,TRUE,24,2019-09-08,$73.27,$93.27,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5469-NUJUR,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$99.30,"$2,431.35",Yes,TRUE,24,2019-09-08,$81.31,$101.31,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6233-HXJMX,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$95.10,"$2,326.05",No,FALSE,24,2019-09-08,$76.92,$96.92,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6627-CFOSN,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$83.20,"$2,032.30",No,FALSE,24,2019-09-08,$64.68,$84.68,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6933-FHBZC,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,1,Electronic check,$89.05,"$2,177.45",Yes,TRUE,24,2019-09-08,$70.73,$90.73,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
7005-CYUIL,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$95.70,"$2,338.35",No,FALSE,24,2019-09-08,$77.43,$97.43,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7025-WCBNE,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$89.25,"$2,210.20",No,FALSE,24,2019-09-08,$72.09,$92.09,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7073-QETQY,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$98.75,"$2,407.30",Yes,TRUE,24,2019-09-08,$80.30,$100.30,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
7377-DMMRI,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$100.65,"$2,415.95",No,FALSE,24,2019-09-08,$80.66,$100.66,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
7501-VTYLJ,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.75,"$1,729.35",No,FALSE,24,2019-09-08,$52.06,$72.06,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7971-HLVXI,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$74.60,"$1,797.75",No,FALSE,24,2019-09-08,$54.91,$74.91,Month-to-Month,One Line,Fiber Optic,phone_and_internet
8008-OTEZX,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.75,"$2,293.60",Yes,TRUE,24,2019-09-08,$75.57,$95.57,Month-to-Month,One Line,Fiber Optic,phone_and_internet
8559-WNQZS,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$89.85,"$2,165.05",Yes,TRUE,24,2019-09-08,$70.21,$90.21,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8620-RJPZN,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$104.65,"$2,542.45",Yes,TRUE,24,2019-09-08,$85.94,$105.94,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8735-DCXNF,Male,FALSE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$89.50,"$2,196.15",Yes,TRUE,24,2019-09-08,$71.51,$91.51,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8914-RBTSB,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$89.70,"$2,187.55",Yes,TRUE,24,2019-09-08,$71.15,$91.15,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9054-FOWNV,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.60,"$2,283.15",No,FALSE,24,2019-09-08,$75.13,$95.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9173-IVZVP,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$93.55,"$2,264.05",Yes,TRUE,24,2019-09-08,$74.34,$94.34,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9355-NPPFS,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.10,"$2,322.85",No,FALSE,24,2019-09-08,$76.79,$96.79,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9589-ABEPT,Female,TRUE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$104.95,"$2,566.50",Yes,TRUE,24,2019-09-08,$86.94,$106.94,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0036-IHMOT,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$19.60,$471.85,No,FALSE,24,2019-09-08,$19.66,$19.66,1 Year,One Line,No Internet Service,phone_only
0142-GVYSN,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$19.55,$470.20,No,FALSE,24,2019-09-08,$19.59,$19.59,2 Year,One Line,No Internet Service,phone_only
1116-FRYVH,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$24.60,$605.25,No,FALSE,24,2019-09-08,$25.22,$25.22,1 Year,Two or More Lines,No Internet Service,phone_only
2799-ARNLO,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$19.80,$475.20,No,FALSE,24,2019-09-08,$19.80,$19.80,2 Year,One Line,No Internet Service,phone_only
3170-NMYVV,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Credit card (automatic),$19.65,$478.10,No,FALSE,24,2019-09-08,$19.92,$19.92,1 Year,One Line,No Internet Service,phone_only
3452-FLHYD,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.75,$499.40,No,FALSE,24,2019-09-08,$20.81,$20.81,2 Year,One Line,No Internet Service,phone_only
5778-BVOFB,Male,FALSE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Electronic check,$24.60,$592.65,No,FALSE,24,2019-09-08,$24.69,$24.69,1 Year,Two or More Lines,No Internet Service,phone_only
6505-OZNPG,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Credit card (automatic),$24.80,$615.35,No,FALSE,24,2019-09-08,$25.64,$25.64,1 Year,Two or More Lines,No Internet Service,phone_only
9300-RENDD,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.90,$518.30,No,FALSE,24,2019-09-08,$21.60,$21.60,Month-to-Month,One Line,No Internet Service,phone_only
9386-LDCZR,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.50,$470.20,No,FALSE,24,2019-09-08,$19.59,$19.59,Month-to-Month,One Line,No Internet Service,phone_only
9450-TRJUU,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.05,$461.30,No,FALSE,24,2019-09-08,$19.22,$19.22,Month-to-Month,One Line,No Internet Service,phone_only
9541-PWTWO,Male,FALSE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,2,Mailed check,$19.75,$483.15,No,FALSE,24,2019-09-08,$20.13,$20.13,2 Year,One Line,No Internet Service,phone_only
9972-EWRJS,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$19.60,$471.85,No,FALSE,24,2019-09-08,$19.66,$19.66,1 Year,One Line,No Internet Service,phone_only
0178-SZBHO,Female,TRUE,0,No,Yes,2,0,FALSE,1,TRUE,FALSE,2,Bank transfer (automatic),$35.05,$844.45,No,FALSE,24,2019-09-08,$35.19,$35.19,2 Year,No Phone Service,DSL,internet_only
0689-DSXGL,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Electronic check,$54.15,"$1,312.45",No,FALSE,24,2019-09-08,$54.69,$54.69,Month-to-Month,One Line,DSL,phone_and_internet
1895-QTKDO,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Electronic check,$64.35,"$1,558.65",No,FALSE,24,2019-09-08,$64.94,$64.94,2 Year,Two or More Lines,DSL,phone_and_internet
3727-OVPRY,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$51.10,"$1,232.90",No,FALSE,24,2019-09-08,$51.37,$51.37,Month-to-Month,One Line,DSL,phone_and_internet
5977-CKHON,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,2,Credit card (automatic),$91.10,"$2,198.30",No,FALSE,24,2019-09-08,$91.60,$91.60,2 Year,Two or More Lines,DSL,phone_and_internet
6050-IJRHS,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,1,Credit card (automatic),$57.20,"$1,423.35",No,FALSE,24,2019-09-08,$59.31,$59.31,1 Year,One Line,DSL,phone_and_internet
6771-XWBDM,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,1,Mailed check,$74.80,"$1,821.20",No,FALSE,24,2019-09-08,$75.88,$75.88,1 Year,Two or More Lines,DSL,phone_and_internet
7206-PQBBZ,Male,FALSE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$70.30,"$1,706.45",No,FALSE,24,2019-09-08,$71.10,$71.10,Month-to-Month,One Line,DSL,phone_and_internet
7610-TVOPG,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Electronic check,$54.75,"$1,338.15",Yes,TRUE,24,2019-09-08,$55.76,$55.76,Month-to-Month,Two or More Lines,DSL,phone_and_internet
2805-EDJPQ,Female,TRUE,1,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$88.45,"$2,130.55",No,FALSE,24,2019-09-08,$68.77,$88.77,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4592-IWTJI,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,1,Electronic check,$90.40,"$2,178.60",Yes,TRUE,24,2019-09-08,$70.78,$90.78,1 Year,One Line,Fiber Optic,phone_and_internet
5578-NKCXI,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,1,Bank transfer (automatic),$83.15,"$2,033.05",No,FALSE,24,2019-09-08,$64.71,$84.71,1 Year,Two or More Lines,Fiber Optic,phone_and_internet
8429-XIBUM,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$83.75,"$2,070.60",Yes,TRUE,24,2019-09-08,$66.28,$86.28,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0058-EVZWM,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.50,$630.60,No,FALSE,24,2019-09-08,$26.28,$26.28,2 Year,Two or More Lines,No Internet Service,phone_only
0484-JPBRU,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.15,$477.60,No,FALSE,24,2019-09-08,$19.90,$19.90,Month-to-Month,One Line,No Internet Service,phone_only
2800-VEQXM,Female,TRUE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Mailed check,$25.10,$611.45,No,FALSE,24,2019-09-08,$25.48,$25.48,2 Year,Two or More Lines,No Internet Service,phone_only
5245-VDBUR,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.25,$493.95,No,FALSE,24,2019-09-08,$20.58,$20.58,Month-to-Month,One Line,No Internet Service,phone_only
6060-QBMGV,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,1,Bank transfer (automatic),$20.25,$488.25,No,FALSE,24,2019-09-08,$20.34,$20.34,1 Year,One Line,No Internet Service,phone_only
7251-XFOIL,Female,TRUE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Mailed check,$20.10,$486.05,No,FALSE,24,2019-09-08,$20.25,$20.25,2 Year,One Line,No Internet Service,phone_only
9170-GYZJC,Male,FALSE,0,Yes,Yes,3,2,TRUE,0,FALSE,FALSE,2,Bank transfer (automatic),$24.10,$587.40,No,FALSE,24,2019-09-08,$24.48,$24.48,2 Year,Two or More Lines,No Internet Service,phone_only
9943-VSZUV,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$20.30,$487.95,No,FALSE,24,2019-09-08,$20.33,$20.33,2 Year,One Line,No Internet Service,phone_only
0727-BNRLG,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$55.65,"$1,400.55",Yes,TRUE,25,2019-08-08,$56.02,$56.02,Month-to-Month,Two or More Lines,DSL,phone_and_internet
